#DataThief /Users/beatrice/repos/projects/communities_modelSd/scripts/exp-datathief/test_thief.png Friday 21-Jan-2022 12:20:06 PM
0.4222, 0.9623
0.4239, 0.9617
0.4256, 0.9616
0.4273, 0.9609
0.429, 0.9609
0.4307, 0.9609
0.4324, 0.9604
0.4341, 0.9604
0.4358, 0.9597
0.4375, 0.9597
0.4392, 0.9597
0.4409, 0.959
0.4426, 0.959
0.4443, 0.959
0.446, 0.9584
0.4477, 0.9584
0.4494, 0.9578
0.4511, 0.9578
0.4527, 0.9578
0.4545, 0.9571
0.4562, 0.9571
0.458, 0.9571
0.4597, 0.9565
0.4614, 0.9565
0.4631, 0.9558
0.4647, 0.9558
0.4665, 0.9558
0.4682, 0.9552
0.4699, 0.9552
0.4716, 0.9545
0.4733, 0.9545
0.475, 0.9545
0.4767, 0.9539
0.4784, 0.9539
0.4801, 0.9539
0.4818, 0.9532
0.4835, 0.9532
0.4852, 0.9526
0.4868, 0.9526
0.4886, 0.9526
0.4903, 0.9519
0.492, 0.9519
0.4938, 0.9513
0.4955, 0.9506
0.4971, 0.9506
0.4989, 0.9506
0.5006, 0.95
0.5023, 0.95
0.504, 0.95
0.5057, 0.95
0.5057, 0.9493
0.5074, 0.9493
0.5091, 0.9487
0.5108, 0.9481
0.5125, 0.9474
0.5142, 0.9474
0.5159, 0.9468
0.5175, 0.9461
0.5192, 0.9461
0.521, 0.9455
0.5227, 0.9447
0.5244, 0.9442
0.5261, 0.9442
0.5278, 0.9436
0.5295, 0.9428
0.5312, 0.9428
0.533, 0.9423
0.5347, 0.9416
0.5364, 0.9416
0.5381, 0.9409
0.5398, 0.9403
0.5415, 0.9397
0.5432, 0.9397
0.5449, 0.9391
0.5466, 0.9384
0.5483, 0.9378
0.55, 0.9378
0.5516, 0.9371
0.5534, 0.9365
0.5551, 0.9365
0.5568, 0.9358
0.5585, 0.9352
0.5602, 0.9352
0.5619, 0.9344
0.5636, 0.9339
0.5653, 0.9339
0.567, 0.9333
0.5688, 0.9325
0.5705, 0.932
0.5722, 0.932
0.5739, 0.9313
0.5756, 0.9306
0.5773, 0.9306
0.579, 0.93
0.5807, 0.9294
0.5824, 0.9287
0.584, 0.9287
0.5857, 0.9281
0.5875, 0.9275
0.5892, 0.9275
0.5909, 0.9268
0.5926, 0.9262
0.5943, 0.9255
0.596, 0.9255
0.5977, 0.9249
0.5994, 0.9243
0.6011, 0.9243
0.6028, 0.9236
0.6045, 0.923
0.6063, 0.9223
0.608, 0.9223
0.6097, 0.9217
0.6114, 0.921
0.6131, 0.921
0.6148, 0.9203
0.6165, 0.9198
0.6181, 0.9197
0.6199, 0.9191
0.6216, 0.9184
0.6233, 0.9184
0.625, 0.9178
0.6267, 0.9172
0.6284, 0.9165
0.6301, 0.9165
0.6318, 0.9159
0.6335, 0.9152
0.6352, 0.9152
0.6369, 0.9146
0.6385, 0.914
0.6402, 0.9133
0.642, 0.9133
0.6437, 0.9127
0.6455, 0.912
0.6472, 0.912
0.6489, 0.9114
0.6505, 0.9106
0.6522, 0.9101
0.654, 0.9101
0.6557, 0.9095
0.6574, 0.9088
0.6591, 0.9088
0.6608, 0.9082
0.6625, 0.9075
0.6642, 0.9069
0.6659, 0.9069
0.6676, 0.9062
0.6693, 0.9056
0.671, 0.9056
0.6726, 0.905
0.6743, 0.9043
0.6761, 0.9037
0.6778, 0.9037
0.6795, 0.903
0.6813, 0.9024
0.683, 0.9024
0.6846, 0.9017
0.6864, 0.9011
0.6881, 0.9005
0.6898, 0.9003
0.6915, 0.8998
0.6932, 0.8992
0.6949, 0.8984
0.6966, 0.8979
0.6983, 0.8972
0.7, 0.8965
0.7017, 0.8965
0.7034, 0.896
